"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale"
2689,"1Fam","None",-0.561396796481775,"Gd","Y",0.305062316438643,-0.428460558596077,"Gd",0.513305871000482,"Y",-0.72938168744377,0.169650343170294,"20","FV","Norm","1Story",-1.13991905068869,-1.05710949829827
2690,"1Fam","None",-0.561396796481775,"Gd","Y",2.20879177462267,2.37651286063065,"Ex",1.47038940729806,"Y",-0.72938168744377,3.14569546871394,"60","FV","Feedr","2Story",-1.13991905068869,-1.05710949829827
2691,"1Fam","None",-0.561396796481775,"Gd","Y",-0.74977458651293,0.473579351551726,"Gd",0.655948128814064,"Y",-0.72938168744377,0.0680292901029502,"60","FV","Norm","2Story",-1.10701356634952,-1.00978446736801
2692,"1Fam","None",-0.561396796481775,"TA","Y",-0.0365039188028186,-0.708546010148819,"Gd",-2.17389021168119,"Y",-0.698069278269844,0.0244774102169457,"20","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2693,"1Fam","BrkFace",0.105439103034545,"Gd","Y",0.611467321581719,-0.17720743293847,"Gd",0.642144039348233,"Y",0.397865042817564,0.09706387669362,"20","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2694,"1Fam","None",-0.561396796481775,"TA","Y",-0.0641305995944074,-0.731199980494997,"Gd",-2.17389021168119,"Y",-0.72938168744377,-0.135212816031738,"20","RL","RRAe","1Story",-1.10701356634952,-1.05710949829827
2695,"1Fam","BrkFace",0.410601294338623,"Gd","Y",-0.666894544138164,0.411795796062151,"Gd",-0.0480604339432924,"Y",0.397865042817564,0.764859368279023,"60","RL","Norm","2Story",-1.10701356634952,-1.00978446736801
2696,"1Fam","BrkFace",-0.0188862341634134,"Gd","Y",-0.817585530274103,0.203791159247246,"Gd",-0.107878154961891,"Y",0.0534285419043788,0.416444329190987,"60","RL","Norm","2Story",-1.10701356634952,-1.00978446736801
2697,"1Fam","None",-0.561396796481775,"TA","Y",-0.541318722358214,0.722773025359681,"TA",0.991847639149273,"Y",0.444833656578453,1.69396613918045,"60","RL","Norm","2Story",-0.843769691636135,-0.678509250856187
2698,"1Fam","None",-0.561396796481775,"Gd","Y",-0.784935816611316,0.504471129296514,"Gd",-0.0480604339432924,"Y",1.67384571665505,0.532582675553666,"60","RL","Norm","2Story",-0.679242269940273,-0.441884096204887
2699,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.606444288710521,-0.181326336637775,"Gd",0.320048618478854,"Y",-0.72938168744377,-0.0335917629643938,"120","RL","Norm","1Story",-0.613431301261928,-0.347234034344367
2700,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.151859813867105,-0.55408712142488,"Gd",0.053169555472798,"Y",-0.72938168744377,0.227719516351634,"120","RL","Norm","1Story",-0.6463367856011,-0.347234034344367
2701,"1Fam","None",-0.561396796481775,"TA","Y",-1.3073312352159,-0.341963580910671,"Gd",-0.00204680239052404,"Y",-0.72938168744377,-0.120695522736403,"60","RL","RRAe","2Story",-0.745053238618618,-0.489209127135147
2702,"1Fam","BrkFace",-0.273188060250145,"TA","Y",-0.423277449885062,-1.02570159499531,"TA",0.697360397211555,"Y",-0.72938168744377,-0.701387254549797,"20","RL","RRAe","1Story",0.307922260234902,1.02519186263317
2703,"Duplex","None",-0.561396796481775,"TA","Y",0.325154447923435,0.34589333687327,"TA",0.255629534304979,"Y",-0.72938168744377,-0.701387254549797,"90","RM","RRAe","1.5Fin",-0.185660004852685,0.315316398679271
2704,"1Fam","None",-0.561396796481775,"TA","Y",0.136790715253511,-0.566443832522796,"TA",0.476494965758267,"Y",0.530942781806749,-0.701387254549797,"20","RL","Norm","1Story",0.307922260234902,-0.867809374577226
2705,"1Fam","None",-0.561396796481775,"TA","Y",-0.433323515627458,-1.03393940239392,"TA",-0.747467633545371,"Y",-0.72938168744377,-0.701387254549797,"20","RL","RRNe","1Story",0.209205807217384,0.883216769842389
2706,"1Fam","BrkFace",-0.052793144308311,"TA","Y",-0.621687248297382,-1.18839829111786,"TA",-0.821089444029801,"Y",-0.72938168744377,1.54879320622711,"20","RL","RRAe","1Story",0.110489354199867,0.741241677051609
2707,"1Fam","None",-0.561396796481775,"TA","Y",-0.581502985327798,-1.15544706152342,"TA",0.053169555472798,"Y",0.859723078132972,0.372892449304982,"20","RL","RRAe","1Story",0.275016775895729,0.977866831702909
2708,"1Fam","None",-0.561396796481775,"TA","Y",-0.332862858203499,-0.951561328407817,"TA",-0.756670359855925,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.209205807217384,0.883216769842389
2709,"1Fam","None",-0.561396796481775,"TA","N",-0.614152698990585,-1.1822199355689,"TA",-2.17389021168119,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.242111291556557,0.930541800772649
2710,"1Fam","None",-0.561396796481775,"TA","Y",-0.541318722358214,-1.12249583192898,"TA",-0.848697622961462,"Y",-0.228383140660955,-0.701387254549797,"20","RL","Norm","1Story",0.143394838539039,0.788566707981869
2711,"1Fam","BrkFace",0.258020198686584,"Gd","Y",2.49761616471656,2.38886957172857,"Gd",0.356859523721069,"Y",4.28843188267786,0.750342074983689,"80","RL","Norm","SLvl",-0.086943551835168,0.45729149147005
2712,"1Fam","BrkFace",3.34920017356308,"Gd","Y",0.912849293853597,2.75957090466602,"Gd",1.91212027020464,"Y",0.656192418502453,2.31820975087985,"60","RL","Norm","2Story",-0.679242269940273,-0.441884096204887
2713,"TwnhsE","None",-0.561396796481775,"Gd","Y",-0.0339924023672196,-0.706486558299167,"Gd",0.531711323621589,"Y",-0.72938168744377,2.07141576485916,"120","FV","Norm","1Story",-1.07410808201034,-0.962459436437746
2714,"Twnhs","None",-0.561396796481775,"Gd","Y",-1.59866714174539,-0.541730410326965,"Gd",0.0347641028516906,"Y",-0.72938168744377,1.70848343247579,"160","FV","Norm","2Story",-1.10701356634952,-1.00978446736801
2715,"TwnhsE","BrkFace",2.33764402090697,"Gd","Y",-0.975811065716839,0.0781645964184428,"Gd",-0.149290423359383,"Y",-0.72938168744377,-0.236833869099082,"160","FV","Norm","2Story",-0.942486144653653,-0.773159312716706
2716,"TwnhsE","None",-0.561396796481775,"Gd","Y",-1.5735519773894,-0.836232024827276,"Gd",0.10838591333612,"Y",-0.72938168744377,0.0244774102169457,"160","FV","Norm","2Story",-1.04120259767117,-0.915134405507486
2717,"1Fam","None",-0.561396796481775,"Gd","Y",-0.759820652255326,0.428271410859371,"Gd",-0.176898602291044,"Y",-0.72938168744377,4.84421878426812,"60","FV","Norm","2Story",-0.843769691636135,-0.678509250856187
2718,"1Fam","None",-0.561396796481775,"Gd","Y",1.03340208276235,0.168780477803154,"Gd",0.421278607894945,"Y",-0.72938168744377,3.16021276200928,"20","FV","Norm","1Story",-0.975391628992825,-0.867809374577226
2719,"2fmCon","BrkFace",0.252369046995767,"TA","Y",0.0915834194127297,-0.603513965816541,"TA",0.131392729112504,"Y",0.366552633643638,1.51975861963644,"190","RL","RRAn","1Story",-0.021132583156823,0.55194155333057
2720,"1Fam","BrkFace",0.93050724989372,"TA","Y",0.445707236832186,-0.313131255015536,"TA",0.0209600133858601,"Y",-0.72938168744377,-0.4110413886431,"20","RL","RRAn","1Story",0.143394838539039,0.788566707981869
2721,"1Fam","None",-0.561396796481775,"TA","Y",-0.265051914442326,-0.895956128467199,"TA",0.145196818578335,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Feedr","1Story",0.110489354199867,0.741241677051609
2722,"1Fam","BrkFace",1.13394871076311,"TA","Y",-0.684475159187356,0.584789751432962,"TA",0.264832260615532,"Y",-0.72938168744377,0.169650343170294,"60","RL","Feedr","2Story",0.110489354199867,0.741241677051609
2723,"1Fam","BrkFace",0.585786996753927,"TA","Y",-0.45341564711225,-1.05041501719114,"Gd",0.145196818578335,"Y",0.00645992814348985,-0.701387254549797,"20","RL","Feedr","1Story",0.110489354199867,-0.962459436437746
2724,"1Fam","None",-0.561396796481775,"TA","Y",-0.649313929088971,-1.21105226146403,"TA",-0.673845823060942,"Y",0.390036940524083,-0.701387254549797,"OTHERS","RL","Feedr","SFoyer",0.110489354199867,0.741241677051609
2725,"1Fam","None",-0.561396796481775,"TA","Y",-0.265051914442326,-0.895956128467199,"TA",-0.959130338688106,"Y",0.695332929969861,0.57613455543967,"20","RL","Norm","1Story",0.176300322878212,0.835891738912129
2726,"1Fam","BrkFace",0.229764440232502,"TA","Y",-0.0390154352384175,-0.710605461998472,"TA",0.439684060516052,"Y",-0.72938168744377,0.430961622486322,"80","RL","Norm","SLvl",0.143394838539039,0.788566707981869
2727,"2fmCon","None",-0.561396796481775,"TA","Y",1.02586753345555,0.162602122254196,"Gd",-0.798082628253417,"Y",0.836238771252528,-0.338454922166426,"190","RL","RRAn","1Story",0.209205807217384,-0.773159312716706
2728,"1Fam","BrkFace",0.0715321928896469,"TA","Y",0.83248076791443,0.00402432983095211,"TA",-0.195304054912151,"Y",0.476146065752379,0.169650343170294,"20","RL","Norm","1Story",0.242111291556557,0.930541800772649
2729,"1Fam","None",-0.561396796481775,"TA","Y",-1.09636385462559,-0.0948293589523688,"TA",0.0347641028516906,"Y",-0.72938168744377,-0.236833869099082,"60","RL","Norm","2Story",0.242111291556557,0.930541800772649
2730,"1Fam","BrkFace",-0.0640954476899435,"TA","Y",0.229716823370674,-0.490244114085652,"TA",-0.857900349272016,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.373733228913247,1.11984192449369
2731,"1Fam","None",-0.561396796481775,"TA","Y",-0.855258276808087,-1.37992731313554,"TA",-1.06956305441475,"Y",1.05542563547001,-0.701387254549797,"30","RL","Norm","1Story",1.22927582173173,1.59309223379629
2732,"1Fam","None",-0.561396796481775,"TA","Y",-0.285144045927118,-0.912431743264419,"TA",-0.917718070290614,"Y",0.249131099241416,-0.00455717637372405,"20","RL","Norm","1Story",0.801504525322489,1.59309223379629
2733,"1Fam","None",-0.561396796481775,"TA","Y",0.694347363956486,-0.109245521899936,"TA",-0.144689060204106,"Y",0.397865042817564,-0.701387254549797,"20","RL","Norm","1Story",0.340827744574074,-0.299909003414108
2734,"1Fam","Stone",0.286275957140665,"TA","Y",1.17404700315589,0.284109781383695,"TA",-1.06956305441475,"Y",-0.72938168744377,-0.120695522736403,"20","RL","Feedr","1Story",0.636977103626627,1.49844217193577
2735,"1Fam","Stone",0.252369046995767,"TA","Y",0.149348297431506,-0.556146573274533,"TA",-0.885508528203677,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.669882587965799,1.54576720286603
2736,"1Fam","None",-0.561396796481775,"TA","Y",-0.332862858203499,0.498292773747557,"TA",-1.09717123334641,"Y",1.18850337445919,0.169650343170294,"60","RL","Norm","2Story",0.735693556644144,0.50461652240031
2737,"1Fam","None",-0.561396796481775,"TA","Y",-0.553876304536209,-1.13279309117724,"TA",-1.06956305441475,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.571166134948282,0.40996646053979
2738,"Duplex","None",-0.561396796481775,"TA","Y",1.07358634573193,0.201731707397594,"TA",0.154399544888888,"Y",-0.72938168744377,-0.701387254549797,"90","RL","Norm","1Story",0.143394838539039,0.788566707981869
2739,"1Fam","None",-0.561396796481775,"TA","Y",0.224693790499476,-0.494363017784957,"TA",-0.144689060204106,"Y",-0.72938168744377,0.300305982828308,"80","RL","Norm","SLvl",0.242111291556557,0.930541800772649
2740,"1Fam","BrkFace",1.31478556486923,"TA","Y",-0.373047121173082,-0.984512558002257,"TA",-0.195304054912151,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.275016775895729,0.977866831702909
2741,"1Fam","None",-0.561396796481775,"TA","Y",0.521052729900156,-0.25134769952596,"TA",-0.650839007284558,"Y",-0.72938168744377,0.169650343170294,"20","RL","Feedr","1Story",0.472449681930764,1.26181701728447
2742,"1Fam","BrkFace",3.01013107211411,"TA","Y",0.450730269703384,-0.309012351316231,"TA",0.0715750080939053,"Y",-0.103133503965251,-0.701387254549797,"20","RL","Feedr","1Story",0.439544197591592,1.21449198635421
2743,"1Fam","BrkFace",0.97571646342025,"TA","Y",0.53612182851375,-0.238990988428045,"TA",-0.79348126509814,"Y",0.765785850611194,-0.701387254549797,"80","RL","Norm","SLvl",0.505355166269937,1.30914204821473
2744,"1Fam","None",-0.561396796481775,"TA","Y",-0.0817112146436003,-0.745616143442565,"TA",-0.549609017868467,"Y",-0.72938168744377,2.36176163076586,"20","RL","Norm","1Story",0.505355166269937,-0.489209127135147
2745,"1Fam","BrkFace",0.433205901101888,"TA","Y",-0.267563430877925,-0.898015580316851,"Gd",-0.857900349272016,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.571166134948282,-0.773159312716706
2746,"1Fam","None",-0.561396796481775,"TA","Y",-0.373047121173082,-0.984512558002257,"TA",-0.885508528203677,"Y",-0.72938168744377,1.53427591293177,"20","RL","Norm","1Story",0.636977103626627,-0.915134405507486
2747,"1Fam","BrkFace",2.38850438612432,"TA","Y",1.05098269781154,0.183196640750721,"Gd",-0.333344949570456,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.669882587965799,1.54576720286603
2748,"1Fam","None",-0.561396796481775,"TA","Y",-0.0289693694960216,-0.702367654599862,"TA",0.973442186528165,"Y",-0.72938168744377,-0.701387254549797,"80","RL","Norm","SLvl",0.505355166269937,1.30914204821473
2749,"1Fam","None",-0.561396796481775,"TA","Y",-0.380581670479879,-0.990690913551215,"TA",-0.70605536514788,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.505355166269937,1.30914204821473
2750,"1Fam","None",-0.561396796481775,"TA","Y",-0.252494332264331,-0.885658869218936,"TA",-0.79348126509814,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.538260650609109,1.35646707914499
2751,"1Fam","None",-0.561396796481775,"TA","Y",-0.684475159187356,-1.23988458735917,"TA",-0.931522159756445,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.669882587965799,-0.347234034344367
2752,"1Fam","None",-0.561396796481775,"Gd","Y",2.21632632392947,1.13878229898949,"TA",1.46578804414279,"Y",-0.72938168744377,-0.701387254549797,"30","RL","Norm","1Story",0.998937431357524,0.977866831702909
2753,"1Fam","None",-0.561396796481775,"TA","Y",0.571283058612136,-0.21015866253291,"TA",1.94893117544685,"Y",-0.142274015432658,-0.701387254549797,"20","RL","Norm","1Story",0.505355166269937,-0.820484343646966
2754,"2fmCon","None",-0.561396796481775,"TA","Y",0.591375190096928,2.37651286063065,"TA",2.46428384883786,"N",4.21015085974305,-0.00455717637372405,"190","RL","Artery","1.5Fin",1.52542518078428,0.40996646053979
2755,"1Fam","None",-0.561396796481775,"TA","Y",-0.644290896217773,-0.358439195707891,"TA",0.812394476093476,"Y",-0.72938168744377,-0.294903042280421,"50","RL","Norm","1.5Fin",0.801504525322489,1.59309223379629
2756,"1Fam","None",-0.561396796481775,"TA","Y",-1.11394446967478,-1.59205085364975,"Gd",-0.466784481073484,"N",-0.72938168744377,0.387409742600317,"30","RL","Norm","1Story",1.36089775908842,-0.820484343646966
2757,"1Fam","None",-0.561396796481775,"TA","N",-1.10892143680358,-1.58793194995044,"TA",0.863009470801521,"N",-0.72938168744377,-0.701387254549797,"30","RL","Artery","1Story",1.39380324342759,1.59309223379629
2758,"1Fam","None",-0.561396796481775,"TA","Y",-1.77949632510851,-1.57763469070218,"Fa",-0.885508528203677,"Y",-0.72938168744377,-0.701387254549797,"50","RL","Norm","1.5Fin",2.3480622892636,-0.678509250856187
2759,"1Fam","None",-0.561396796481775,"TA","Y",-0.960741967103245,0.224385677743772,"TA",0.255629534304979,"Y",-0.345804675063177,-0.701387254549797,"70","RL","Norm","2Story",1.85448002417601,1.59309223379629
2760,"1Fam","None",-0.561396796481775,"TA","Y",-0.440858064934255,0.564195232936437,"TA",0.807793112938199,"Y",0.209990587774009,-0.701387254549797,"50","RL","Norm","1.5Fin",2.01900744587187,1.59309223379629
2761,"1Fam","BrkFace",1.58038969433759,"TA","Y",-0.0264578530604226,-0.700308202750209,"TA",-0.821089444029801,"Y",1.97131360380734,0.387409742600317,"80","RL","Norm","SLvl",0.275016775895729,0.977866831702909
2762,"1Fam","BrkCmn",0.348438625739644,"TA","Y",0.126744649511115,-0.574681639921406,"TA",-0.959130338688106,"Y",-0.72938168744377,2.78276313633057,"20","RL","Norm","1Story",0.307922260234902,-0.0632838487628082
2763,"1Fam","BrkFace",0.0263229793631168,"TA","Y",1.54826295206014,0.59096810698192,"TA",-0.250520412775473,"Y",2.04959462674216,0.721307488393019,"20","RL","PosA","1Story",0.340827744574074,-0.394559065274627
2764,"1Fam","BrkCmn",-0.233629998414431,"TA","Y",0.792296504944846,-0.0289268997634882,"Gd",0.053169555472798,"Y",-0.72938168744377,0.285788689532973,"20","RL","PosA","1Story",0.406638713252419,1.16716695542395
2765,"1Fam","None",-0.561396796481775,"TA","Y",1.86722553938121,1.98109810549737,"TA",-0.144689060204106,"Y",3.3412315051666,0.779376661574358,"60","RL","Norm","2Story",0.307922260234902,-0.678509250856187
2766,"1Fam","None",-0.561396796481775,"TA","Y",-0.619175731861783,0.0719862408694852,"Gd",0.57312359201908,"Y",0.828410668959046,-0.701387254549797,"50","RL","Norm","1.5Fin",0.702788072304972,1.59309223379629
2767,"Duplex","None",-0.561396796481775,"TA","N",-0.292678595233915,-0.918610098813376,"TA",-0.333344949570456,"Y",-0.72938168744377,-0.701387254549797,"90","RL","Norm","1Story",0.702788072304972,1.59309223379629
2768,"Duplex","None",-0.561396796481775,"TA","Y",1.00326388553516,0.144067055607323,"TA",-2.17389021168119,"Y",-0.72938168744377,-0.701387254549797,"90","RL","Norm","1Story",0.373733228913247,1.11984192449369
2769,"1Fam","None",-0.561396796481775,"TA","Y",-0.0164117873180267,-0.692070395351599,"TA",-0.848697622961462,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.340827744574074,1.07251689356343
2770,"1Fam","None",-0.561396796481775,"TA","Y",-0.28012101305592,-0.908312839565114,"TA",0.255629534304979,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Artery","1Story",0.307922260234902,1.02519186263317
2771,"1Fam","None",-0.561396796481775,"TA","Y",-0.734705487899336,-1.28107362435222,"TA",-0.627832191508174,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Artery","1Story",0.307922260234902,1.02519186263317
2772,"2fmCon","None",-0.561396796481775,"TA","Y",-0.3303513417679,-0.949501876558164,"TA",-2.17389021168119,"Y",0.0221161327304528,0.459996209076991,"190","RL","Artery","SFoyer",0.307922260234902,1.02519186263317
2773,"1Fam","None",-0.561396796481775,"Gd","Y",-0.375558637608681,1.08729600274818,"TA",0.697360397211555,"Y",-0.72938168744377,0.343857862714313,"70","RM","Norm","2Story",2.3480622892636,-1.00978446736801
2774,"1Fam","Stone",0.93050724989372,"TA","Y",0.174463461787496,0.374725662768406,"TA",-1.06956305441475,"Y",-0.72938168744377,-0.701387254549797,"50","RM","Norm","1.5Fin",0.768599040983317,1.59309223379629
2775,"1Fam","None",-0.561396796481775,"TA","N",-0.0239463366248236,0.352071692422228,"Fa",-1.42846938052634,"N",-0.72938168744377,-0.701387254549797,"50","RM","Norm","1.5Fin",1.68995260248015,0.173341305888491
2776,"1Fam","None",-0.561396796481775,"TA","Y",-0.543830238793813,-0.144256203344029,"Gd",-0.333344949570456,"Y",-0.72938168744377,-0.352972215461761,"50","RM","Norm","1.5Fin",2.3480622892636,-0.962459436437746
2777,"1Fam","None",-0.561396796481775,"TA","Y",-0.77488975086892,-0.119542781148199,"TA",0.476494965758267,"Y",1.33723731803534,-0.701387254549797,"70","RM","Norm","2Story",2.3480622892636,0.64659161519109
2778,"1Fam","None",-0.561396796481775,"TA","N",-1.64387443758617,-0.992750365400867,"Gd",-1.25361758062582,"N",1.46248695473105,-0.701387254549797,"70","RM","Norm","2Story",1.36089775908842,1.59309223379629
2779,"2fmCon","None",-0.561396796481775,"Gd","N",-0.18217187206756,0.957550536220068,"Fa",0.476494965758267,"P",-0.72938168744377,-0.614283494777788,"190","RM","Norm","1.5Fin",2.3480622892636,1.59309223379629
