"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale","averagePrice_surface"
1379,"Twnhs","BrkFace",1.69237468160772,"TA","Y",-1.75801414647186,-1.00567731032603,"TA",-0.977434072894317,"Y",-0.177475143773307,-0.704241947620518,"160","RM","Norm","2Story",-0.0573518287639831,0.574740596548895,84.0932117527862
1380,"1Fam","None",-0.567590011190771,"TA","Y",-1.05700898429777,-0.23114792190504,"Gd",-0.341339964475101,"Y",0.0459193778097454,-0.704241947620518,"80","RL","Norm","SLvl",-1.1499619947777,-1.07211481863739,120.157819225251
1381,"1Fam","None",-0.567590011190771,"TA","N",-0.772468143562894,-1.23974884540166,"TA",-1.2767724768563,"Y",-0.751918199272585,-0.704241947620518,"30","RL","Norm","1Story",1.89610271047267,1.68878984799844,67.7083333333333
1382,"1Fam","None",-0.567590011190771,"TA","Y",2.46871070589888,1.14473597939318,"TA",0.3602344198108,"Y",-0.751918199272585,-0.0703373585169691,"20","RL","Norm","1Story",0.0419763681463552,0.720051368477097,112.187057156353
1383,"1Fam","None",-0.567590011190771,"TA","Y",-0.425845664849504,0.469163662711481,"Gd",0.481840646420356,"N",-0.464696671522946,-0.704241947620518,"70","RM","Norm","2Story",1.69744631665199,1.68878984799844,89.1032917139614
1384,"1Fam","None",-0.567590011190771,"TA","Y",0.655409529943012,-0.189281468476879,"Gd",0.481840646420356,"N",-0.751918199272585,-0.704241947620518,"30","RL","Norm","1Story",1.76366511459222,-1.07211481863739,79.0960451977401
1385,"1Fam","None",-0.567590011190771,"TA","Y",-1.20186613958097,-0.489958724915494,"TA",-0.902599471903821,"P",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",1.06836773621985,1.68878984799844,83.4658187599364
1386,"1Fam","None",-0.567590011190771,"TA","Y",-0.948366117835361,-0.687872868394076,"Gd",-1.08968597438006,"N",-0.751918199272585,0.744682827473308,"50","RM","Norm","1.5Fin",1.63122751871177,-1.07211481863739,108.752166377816
1387,"1Fam","BrkFace",0.451609752228157,"TA","Y",0.593327891964495,2.41405072651062,"Gd",0.425714695677484,"Y",-0.751918199272585,0.986170289988946,"60","RL","RRAn","2Story",-0.222898823614547,0.33255597666856,89.7988505747126
1388,"1Fam","None",-0.567590011190771,"TA","N",1.29691978905436,1.92307140903491,"Gd",-1.20193787586581,"Y",-0.0498211314401342,-0.477847451512108,"50","RM","Artery","1.5Fin",1.82988391253244,1.68878984799844,53.840063341251
1389,"1Fam","Stone",0.318670652651775,"Ex","Y",1.50903205214763,0.438715332945545,"Ex",1.33308423268725,"Y",0.851735330662899,-0.115616257738651,"20","RL","Norm","1Story",-1.1499619947777,-1.07211481863739,197.01709064438
1390,"1Fam","None",-0.567590011190771,"TA","Y",-0.759534468984036,-0.566079549330333,"TA",-0.15425346199886,"Y",-0.751918199272585,-0.704241947620518,"50","RM","Norm","1.5Fin",1.00214893827962,1.68878984799844,107.553366174056
1391,"1Fam","BrkFace",0.783957501169112,"Gd","Y",0.937363635762113,0.0181477780535582,"Gd",0.318139956753646,"Y",0.995346094537718,-0.160895156960333,"20","RL","Norm","1Story",-0.951305600957027,-0.733056350804918,154.098360655738
1392,"Duplex","None",-0.567590011190771,"TA","Y",1.08998099579264,0.130425994065446,"TA",1.49210775979205,"Y",-0.751918199272585,1.58988894627804,"90","RL","Norm","1Story",0.141304565056693,0.865362140405298,78.2828282828283
1393,"1Fam","None",-0.567590011190771,"TA","Y",-0.679345686595118,-1.1712401034283,"TA",-0.865182171408573,"Y",0.644297560621493,1.46914521502022,"OTHERS","RL","Norm","SFoyer",0.141304565056693,0.865362140405298,136.666666666667
1394,"2fmCon","None",-0.567590011190771,"TA","N",0.150996221367556,0.754616754267128,"TA",0.930848252363333,"Y",-0.751918199272585,-0.326917787439834,"190","RM","Norm","1.5Fin",2.19408730120368,-0.733056350804918,85.2510460251046
1395,"TwnhsE","BrkFace",-0.318329199485055,"Gd","Y",0.872695262867824,-0.0294277372057163,"Gd",0.818596350877589,"Y",0.532600299829967,-0.402382619475971,"120","RL","Norm","1Story",-1.1499619947777,-1.02367789466132,164.385333333333
1396,"1Fam","BrkFace",0.789496630318128,"Gd","Y",-0.0766364512203419,1.83933850217859,"Gd",0.790533375506153,"Y",0.396967911725971,-0.115616257738651,"60","RL","Norm","2Story",-1.11685259580759,-1.02367789466132,113.300966962127
1397,"1Fam","None",-0.567590011190771,"TA","Y",1.35641469211711,0.326437116933657,"TA",0.463131996172732,"N",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.770383145488836,1.68878984799844,94.8429164196799
1398,"1Fam","None",-0.567590011190771,"TA","Y",-0.578463024880026,-0.00468846927089358,"TA",-1.37031572809442,"N",-0.560437180772825,-0.704241947620518,"70","RM","Norm","2Story",1.69744631665199,-0.926804046709186,90.8790482485129
1399,"1Fam","None",-0.567590011190771,"TA","Y",-0.0688762464730272,0.73939258938416,"TA",-1.08968597438006,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",0.70416434754861,0.138808280764291,72.4789915966387
1400,"1Fam","None",-0.567590011190771,"TA","Y",-0.0067946084945095,0.17609848871435,"Gd",-1.20193787586581,"Y",0.420903039038441,-0.46275448510488,"50","RL","Norm","1.5Fin",1.53189932180143,-0.248687111044246,85.478855721393
1401,"1Fam","None",-0.567590011190771,"TA","Y",-0.550008940806539,-0.680260785952592,"TA",-1.23935517636105,"Y",-0.751918199272585,-0.704241947620518,"50","RM","Norm","1.5Fin",1.39946172592098,1.68878984799844,103.626943005181
1402,"1Fam","None",-0.567590011190771,"TA","Y",-0.772468143562894,0.147553179558785,"TA",-0.350694289598913,"Y",0.0459193778097454,0.427730532921534,"60","RL","Norm","2Story",-1.08374319683748,-0.926804046709186,121.155053358443
1403,"1Fam","None",-0.567590011190771,"Gd","Y",0.339827870218881,-0.421449982942138,"Gd",0.884076626744273,"Y",0.58844893022573,0.125871204776987,"20","RL","Norm","1Story",-1.1499619947777,-1.02367789466132,149.829211746522
1404,"1Fam","Stone",-0.102303162673434,"Gd","Y",0.779572805900048,-0.0979364791790717,"Gd",1.31437558243963,"Y",0.58844893022573,1.71063267753586,"20","RL","RRAn","1Story",-1.18307139374782,-1.07211481863739,193.252732240437
1405,"1Fam","None",-0.567590011190771,"TA","Y",-1.21221307924406,-0.573691631771817,"TA",2.16561916870652,"Y",0.971410967225248,-0.704241947620518,"50","RL","Artery","1.5Fin",1.86299331150256,1.68878984799844,86.4909390444811
1406,"TwnhsE","Stone",0.396218460737998,"Gd","Y",1.25035856057047,0.248413271908447,"Gd",0.0421873656011919,"Y",0.269313899392798,0.0956852719625318,"120","RM","Norm","1Story",-1.08374319683748,-0.975240970685253,167.071688942892
1407,"1Fam","None",-0.567590011190771,"TA","Y",-1.02079469547696,-1.42243882399727,"TA",-0.360048614722725,"Y",-0.289172404564833,-0.704241947620518,"OTHERS","RL","Norm","SFoyer",-0.0242424297938703,-1.07211481863739,173.177083333333
1408,"1Fam","None",-0.567590011190771,"TA","Y",-0.852656925951813,-1.29874248432316,"TA",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.454664616405336,-0.00650249116391041,134.453781512605
1409,"1Fam","None",-0.567590011190771,"TA","Y",-1.0906365382028,-0.290141560826541,"TA",0.257336843448868,"Y",-0.751918199272585,-0.704241947620518,"70","RM","Norm","2Story",2.02854030635312,1.68878984799844,92.0763022743947
1410,"1Fam","BrkFace",0.113722874138186,"TA","Y",0.18979724510413,1.09906348474428,"TA",0.322817119315552,"Y",2.1522105813071,0.246614936034805,"60","RL","Norm","2Story",-0.487774015375449,-0.297124035020313,102.723363592929
1411,"1Fam","None",-0.567590011190771,"Gd","Y",-0.565529350301169,0.617599270320417,"Gd",0.696990124268033,"Y",-0.751918199272585,-0.025058459295287,"60","RL","Norm","2Story",-0.98441499992714,-0.781493274780985,125
1412,"1Fam","None",-0.567590011190771,"TA","Y",-0.130957884451545,0.290279725336609,"TA",-0.944693934960975,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",0.70416434754861,-0.975240970685253,83.9328537170264
1413,"Duplex","None",-0.567590011190771,"TA","N",-0.317202798387098,-0.904817217976368,"TA",-0.24779671323698,"Y",-0.751918199272585,-0.704241947620518,"90","RL","Norm","1Story",0.737273746518723,1.68878984799844,86.5384615384615
1414,"1Fam","Stone",1.45973125734905,"Gd","Y",1.76253207389324,0.625211352761901,"Gd",0.687635799144221,"Y",0.56451380291326,-0.0401514257025144,"20","RL","Norm","1Story",-1.11685259580759,-1.02367789466132,139.370932754881
1415,"1Fam","None",-0.567590011190771,"TA","Y",-0.283575244482067,0.632823435203385,"Gd",-0.481654841332281,"N",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",1.59811811974165,-0.733056350804918,112.012987012987
1416,"TwnhsE","BrkFace",0.152496778181298,"Gd","Y",1.05117997205606,0.101880684909881,"Gd",0.874722301620461,"Y",0.388989535955147,-0.402382619475971,"120","RL","Norm","1Story",-1.18307139374782,-1.07211481863739,112.109623964308
1417,"2fmCon","None",-0.567590011190771,"TA","Y",0.215664594261845,1.47395854498736,"TA",0.40700604542986,"N",-0.751918199272585,-0.704241947620518,"190","RM","Norm","2Story",2.85627528060594,1.68878984799844,53.4934497816594
1418,"1Fam","BrkFace",3.48151339673986,"Gd","Y",0.381215628871226,1.77844184264672,"Gd",2.78768178944002,"Y",-0.751918199272585,1.19747181969013,"60","RL","Norm","2Story",-0.885086803016802,-0.636182502852783,138.775510204082
1419,"1Fam","None",-0.567590011190771,"TA","Y",-0.0481823671468546,-0.706903074497786,"TA",-0.640678368437085,"Y",-0.751918199272585,0.623939096215489,"20","RL","Norm","1Story",0.273742160937144,1.05910983630957,108.391608391608
1420,"1Fam","BrkFace",1.16061828330219,"Gd","Y",1.76253207389324,0.625211352761901,"Gd",0.31346279419174,"Y",-0.751918199272585,0.397544600107079,"20","RL","Norm","1Story",0.0750857671164679,0.768488292453164,120.932754880694
1421,"1Fam","BrkFace",1.75884423139591,"TA","Y",-1.17599879042326,-0.189281468476879,"TA",1.41727315880156,"Y",-0.751918199272585,1.84646937520091,"60","RL","Norm","2Story",0.108195166086581,0.816925216429231,127.04802259887
1422,"TwnhsE","None",-0.567590011190771,"TA","Y",-0.242187485829722,-0.849629620275609,"TA",-0.15425346199886,"Y",-0.751918199272585,0.125871204776987,"120","RL","Norm","1Story",-0.189789424644434,0.380992900644627,119.270346117867
1423,"TwnhsE","BrkFace",0.374061944141934,"Gd","Y",-0.813855902215239,-1.2701971751676,"Gd",-0.24779671323698,"Y",0.365054408642677,-0.704241947620518,"120","RM","Norm","1Story",-1.05063379786737,-0.878367122733119,160.966981132075
1424,"1Fam","None",-0.567590011190771,"Gd","Y",1.06670038155069,1.30458971066434,"Gd",-0.191670762494108,"Y",3.92341000242987,2.85769812448514,"80","RL","Norm","SLvl",0.174413964026806,0.913799064381365,124.929577464789
1425,"1Fam","None",-0.567590011190771,"TA","Y",0.469164616007459,-0.326298952423589,"TA",0.0515416907250039,"Y",1.76924854430758,-0.281638888218152,"20","RL","Norm","1Story",0.439289155787708,0.0903713567882239,107.142857142857
1426,"1Fam","Stone",0.778418372020096,"Gd","Y",0.231185003756475,-0.50137684857772,"Gd",0.257336843448868,"Y",-0.751918199272585,-0.115616257738651,"20","RL","Norm","1Story",0.406179756817595,1.25285753221384,113.418530351438
1427,"1Fam","BrkFace",1.91393984756836,"Gd","Y",0.156169691199099,1.16376618549689,"Gd",0.24330535576315,"Y",0.6123840575382,1.28802961813349,"60","RL","Norm","2Story",-0.752649207136351,-0.442434806948515,127.409496944053
1428,"1Fam","None",-0.567590011190771,"TA","Y",-0.296508919060925,0.0809474581958006,"TA",-0.865182171408573,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Artery","1.5Fin",0.869711342399174,1.68878984799844,89.8587933247753
1429,"1Fam","Stone",1.06091395861991,"TA","Y",-0.927672238509188,-1.35393008202392,"Gd",-1.08968597438006,"Y",-0.751918199272585,-0.704241947620518,"30","RM","Norm","1Story",1.03525833724974,-0.34556095899638,148.009950248756
1430,"1Fam","BrkFace",1.14954002500416,"Gd","Y",0.71749116792153,-0.143608973827975,"Gd",-0.0279700728273982,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.322227020524885,0.187245204740358,127.013888888889
1431,"1Fam","None",-0.567590011190771,"Gd","Y",-1.1087436826132,0.613793229099675,"TA",-0.472300516208469,"Y",0.0459193778097454,-0.100523291331424,"60","RL","RRAn","2Story",-1.11685259580759,-0.975240970685253,104.537540805223
1432,"TwnhsE","None",-0.567590011190771,"TA","Y",-0.529315061480367,-1.06086490802679,"TA",-0.15425346199886,"Y",-0.751918199272585,0.201336036813123,"120","RL","Norm","1Story",-0.156680025674321,0.429429824620694,150.052192066806
1433,"1Fam","None",-0.567590011190771,"TA","Y",-0.503447712322651,-1.04183470192308,"TA",-1.20193787586581,"Y",-0.751918199272585,-0.704241947620518,"30","RL","Norm","1Story",1.4656805238612,-1.07211481863739,66.6322314049587
1434,"1Fam","BrkFace",1.19385305819629,"TA","Y",-0.51896812181728,0.52625428102261,"TA",-0.102804673817894,"Y",-0.751918199272585,-0.704241947620518,"60","RL","Norm","2Story",-0.951305600957027,-0.733056350804918,104.073660714286
1435,"1Fam","None",-0.567590011190771,"TA","Y",-0.0947435956307429,-0.741157445484463,"TA",0.0515416907250039,"P",1.60170265312029,-0.0854303249241965,"20","RL","Norm","1Story",-0.189789424644434,0.380992900644627,142.095914742451
1436,"1Fam","BrkFace",0.745183597126001,"Gd","Y",0.968404454751372,0.04098402537801,"Gd",-0.0513558856369282,"Y",-0.751918199272585,-0.160895156960333,"20","RL","Norm","1Story",0.306851559907257,-0.975240970685253,113.207547169811
1437,"1Fam","None",-0.567590011190771,"TA","Y",-0.772468143562894,-1.23974884540166,"TA",0.257336843448868,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.00886696917624241,0.67161444450103,139.467592592593
1438,"1Fam","Stone",1.79207900629001,"Ex","Y",1.99016474648114,0.792677166474547,"Ex",1.40791883367775,"Y",-0.751918199272585,0.291893835256487,"20","RL","Norm","1Story",-1.21618079271793,-1.12055174261345,197.01709064438
1439,"1Fam","None",-0.567590011190771,"TA","Y",0.18979724510413,-0.531825178343655,"TA",2.10481605540174,"Y",-0.751918199272585,1.6804467447214,"20","RM","Artery","1Story",0.472398554757821,-0.539308654900649,121.116504854369
1440,"1Fam","BrkFace",-0.0358336128852433,"TA","Y",-0.317202798387098,0.398751900127754,"TA",0.3602344198108,"Y",-0.751918199272585,0.623939096215489,"60","RL","Norm","SLvl",-0.25600822258466,0.284119052692492,114.202898550725
1441,"1Fam","None",-0.567590011190771,"TA","Y",0.673516674353413,1.97825900673567,"TA",0.930848252363333,"Y",2.68676175795226,-0.704241947620518,"70","RL","Norm","2.5Fin",1.63122751871177,-0.442434806948515,74.7553816046967
1442,"TwnhsE","BrkFace",0.246661973714568,"Gd","Y",-0.813855902215239,-1.2701971751676,"Gd",-0.24779671323698,"Y",0.436859790580087,-0.704241947620518,"120","RM","Norm","1Story",-1.08374319683748,-0.926804046709186,176.061320754717
1443,"1Fam","Stone",0.318670652651775,"Ex","Y",-0.3534170872079,0.935403712252371,"Ex",1.58565101103017,"Y",0.58844893022573,0.0805923055553045,"60","FV","Norm","2Story",-1.21618079271793,-1.12055174261345,154.459392127554
1444,"1Fam","None",-0.567590011190771,"TA","N",-0.544835470974996,-1.07228303168901,"Fa",-1.31418977735155,"P",-0.751918199272585,0.774868760287763,"30","RL","Norm","1.5Unf",1.82988391253244,1.68878984799844,127.100840336134
1445,"1Fam","BrkFace",0.0195576786049158,"Gd","Y",0.670929939437642,-0.177863344814653,"Gd",0.715698774515657,"Y",0.779929948725489,0.201336036813123,"20","RL","Norm","1Story",-1.08374319683748,-0.926804046709186,126.300984528833
1446,"1Fam","None",-0.567590011190771,"TA","Y",-0.645718132690087,-1.14650083549348,"TA",-1.08968597438006,"Y",-0.751918199272585,-0.704241947620518,"OTHERS","RL","Norm","SFoyer",0.174413964026806,0.913799064381365,141.292442497262
1447,"1Fam","BrkFace",0.479305397973237,"TA","Y",0.0656339691470944,-0.623170167641462,"TA",-0.752930269922829,"P",1.3304378769123,-0.115616257738651,"20","RL","Norm","1Story",0.306851559907257,1.10754676028563,132.912457912458
1448,"1Fam","BrkFace",1.8585485560782,"Gd","Y",0.148409486451785,1.09335442291316,"Gd",0.388297395182236,"Y",-0.751918199272585,0.27680086884926,"60","RL","Norm","2Story",-0.785758606106464,-0.539308654900649,114.832535885167
1449,"1Fam","None",-0.567590011190771,"TA","N",-0.948366117835361,-0.322492911202847,"TA",-0.416174565465597,"Y",0.58844893022573,-0.342010753847062,"50","RL","Norm","2Story",2.02854030635312,-0.733056350804918,83.2095096582467
1450,"Twnhs","None",-0.567590011190771,"TA","Y",-1.37776411385344,-1.68505566822847,"Ex",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"OTHERS","RM","Norm","SFoyer",0.0419763681463552,0.720051368477097,146.031746031746
1451,"Duplex","None",-0.567590011190771,"TA","Y",-0.689692626258204,0.52625428102261,"TA",-2.2122049892375,"Y",-0.496610174606239,-0.025058459295287,"90","RL","Norm","2Story",-0.0904612277340958,0.526303672572828,75.8928571428571
1452,"1Fam","Stone",0.507001043718316,"Gd","Y",1.07446058629801,0.11900787040322,"Ex",1.71661156276354,"Y",-0.751918199272585,-0.160895156960333,"20","RL","Norm","1Story",-1.21618079271793,-1.16898866658952,181.932826362484
1453,"TwnhsE","BrkFace",-0.124459679269498,"TA","Y",-0.234427281082408,-0.843920558444496,"TA",0.24330535576315,"Y",-0.751918199272585,-0.281638888218152,"OTHERS","RM","Norm","SLvl",-1.11685259580759,-0.975240970685253,135.261194029851
1454,"1Fam","None",-0.567590011190771,"TA","Y",-0.0585293068099409,-0.714515156939269,"TA",-2.2122049892375,"Y",-0.464696671522946,0.140964171184214,"20","RL","Norm","1Story",-1.1499619947777,-1.02367789466132,74.1228070175439
1455,"1Fam","None",-0.567590011190771,"Gd","Y",0.150996221367556,-0.56037048749922,"Gd",-0.341339964475101,"Y",-0.751918199272585,1.00126325639617,"20","FV","Norm","1Story",-1.08374319683748,-0.975240970685253,151.515151515152
1456,"1Fam","None",-0.567590011190771,"TA","Y",-0.542248736059224,0.250316292518818,"TA",-0.0607102107607402,"Y",-0.751918199272585,-0.100523291331424,"60","RL","Norm","2Story",-0.918196201986915,-0.733056350804918,106.253794778385
1457,"1Fam","Stone",0.0915663575421227,"TA","Y",2.35489436960493,1.06100307253686,"TA",0.1263762917155,"Y",2.03253494474475,-0.704241947620518,"20","RL","Norm","1Story",-0.222898823614547,-0.151813263092112,101.302460202605
1458,"1Fam","None",-0.567590011190771,"Ex","Y",0.0656339691470944,1.56910957550591,"Gd",-1.03356002363719,"Y",-0.751918199272585,0.201336036813123,"70","RL","Norm","2Story",1.00214893827962,-1.02367789466132,113.888888888889
1459,"1Fam","None",-0.567590011190771,"TA","Y",-0.218906871587778,-0.83250243478227,"Gd",-1.08968597438006,"Y",2.16816733284874,-0.704241947620518,"20","RL","Norm","1Story",0.70416434754861,-0.539308654900649,131.841372912801
1460,"1Fam","None",-0.567590011190771,"Gd","Y",0.241531943419561,-0.493764766136236,"TA",-0.921308122151445,"Y",5.12016636805336,0.322079768070942,"20","RL","Norm","1Story",0.207523362996919,0.962235988357433,117.436305732484
